1
3
-33
7
13
15
-23
-1
21
5
-29
7
-11
-11
29
27
17
-17
-11
15
-15
23
-5
7
23
13
17
9
1
11
5
9
3
-23
-1
29
5
13
-3
-11
23
-13
25
-15
11
-21
-21
19
-19
25
-25
-15
20
25
9
-17
-13
13
23
11
17
-29
23
-27
-7
-5
-29
-3
-17
-13
21
27
7
11
-19
-15
-13
-9
-27
-23
-23
19
23
-17
-7
1
-25
-17
-31
15
21
-7
-23
11
5
7
15
-13
-21
11
11
-7
-13
-23
15
13
3
-19
15
-15
-33
-31
19
23
17
-5
-7
-21
-1
-34
-19
-3
-15
21
13
-23
-25
5
13
1
-9
-15
-19
17
21
31
17
21
-11
-13
-25
13
-35
-23
-1
-13
25
35
39
-7
1
-17
-13
-5
-11
13
-17
-11
7
-3
16
3
11
12
-27
-11
1
15
1
1
17
-19
15
15
-11
21
-7
-37
7
-13
-27
-3
5
15
-13
-17
-19
9
21
17
19
-23
9
27
-3
-5
-17
37
-25
-1
27
23
15
-13
-19
-15
5
13
17
-15
-11
-3
-21
-21
7
13
1
-3
23
-3
17
-17
-25
7
15
-5
11
-15
-7
-11
-19
1
1
-19
-17
-15
13
-3
11
-1
25
-21
-21
-3
1
1
16
-7
21
-17
-29
13
-27
-5
21
21
17
11
-7
5
-15
-3
-1
3
-7
-13
-11
15
-25
-25
-27
9
5
15
-13
7
-12
15
-15
9
-7
15
-9
1
-11
9
13
5
-15
42
1
9
1
-21
18
33
5
-7
-17
13
11
17
3
19
2
23
25
5
-15
-11
-17
-1
15
-9
-23
-5
3
4
-3
-21
-4
11
11
17
-13
11
19
-24
-1
-23
-17
14
7
19
9
-9
-23
-11
-23
7
-1
1
1
17
7
4
33
11
-12
-13
29
11
-1
-17
5
-29
13
3
11
-7
-17
11
23
21
26
-19
-1
21
15
-21
31
25
-23
17
-15
-5
-27
-5
-15
-7
17
-5
23
-7
-7
5
3
6
5
7
3
-7
-9
-21
3
17
-7
35
-19
9
7
-25
-5
-11
-21
-1
-20
-15
-9
-3
3
-13
17
23
21
3
-23
-31
-1
17
3
-11
-7
-7
23
7
-9
-7
13
-7
13
-17
-5
-35
27
21
7
17
-19
-31
-9
-12
9
-9
-3
19
33
-23
-13
-5
7
3
5
3
3
-13
11
1
-21
-5
23
13
23
-7
29
-5
-9
19
3
-23
23
17
-11
-7
-2
-1
-8
5
25
-6
19
-1
30
-8
21
32
-19
-1
-29
-17
5
1
-9
-19
19
3
5
17
7
11
7
7
11
17
-21
-15
-1
19
-23
-15
-29
1
-11
15
7
-23
-9
15
15
1
1
17
7
-23
-27
-3
35
-7
-15
-31
37
19
33
-37
18
-13
-31
-15
35
-25
-23
27
-25
11
19
-21
-9
15
-5
-19
2
9
7
-23
-19
9
7
17
-29
-7
-5
13
-29
2
9
15
15
-9
13
-17
-3
17
5
-11
9
-9
11
5
-1
19
-7
-21
-15
9
-29
-5
21
7
-13
-27
-23
5
19
13
9
5
10
3
-25
-23
5
-11
2
-15
17
-4
-27
-13
-15
7
-13
15
13
23
-17
13
29
7
-6
19
-5
1
17
1
9
3
-17
-19
19
3
-1
-25
-15
-5
-17
-11
-3
23
5
15
7
-17
-29
25
-3
5
9
-5
23
-37
-9
15
3
9
-21
-13
-13
13
-21
-9
-12
-5
-23
-3
-15
-5
-19
15
15
-9
3
-9
-33
-7
-9
5
-5
-5
12
-7
-29
19
29
-1
-17
-15
-4
11
-13
-17
5
-1
-27
7
-1
13
5
-21
-13
11
21
5
1
-33
-27
-15
29
-31
-9
-7
25
11
-11
-1
7
-23
11
-7
11
11
-7
-23
-5
-25
-11
21
15
-21
22
-23
13
-12
-11
-21
3
-11
